label,log_text
2,Preflight Fail: Flight termination active
2,Preflight Fail: Kill switch engaged
2,Preflight Fail: Flight termination active
2,Preflight Fail: velocity estimate error
2,Preflight Fail: Kill switch engaged
2,Preflight Fail: Flight termination active
2,Preflight Fail: Kill switch engaged
2,Preflight Fail: Flight termination active
2,Preflight Fail: velocity estimate error
2,Preflight Fail: Kill switch engaged
2,Preflight Fail: Flight termination active
2,Preflight Fail: Kill switch engaged
2,Preflight Fail: Flight termination active
2,Preflight Fail: Kill switch engaged
2,Preflight Fail: Flight termination active
1,Kill-switch disengaged
1,Armed by RC (switch)
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-08-06/16_25_29.ulg
1,Takeoff detected
1,Opened full log file: /fs/microsd/log/2025-08-06/16_25_29.ulg
2,Kill-switch engaged
2,Preflight Fail: Flight termination active
1,Disarmed by kill-switch
1,ACC 0 (4259850) offset committed: [0.164 -0.057 0.155]->[0.073 0.026 0.141])
2,Preflight Fail: Kill switch engaged
2,Preflight Fail: Flight termination active
1,"closed logfile, bytes written: 2028653"
2,Preflight Fail: Kill switch engaged
2,Preflight Fail: Flight termination active
2,Preflight Fail: Kill switch engaged
2,Preflight Fail: Flight termination active
1,Kill-switch disengaged
1,Armed by RC (switch)
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-08-06/16_26_17.ulg
1,Takeoff detected
1,Opened full log file: /fs/microsd/log/2025-08-06/16_26_17.ulg
1,selected parameter default file /fs/mtd_params
1,importing from '/fs/mtd_params'
1,"BSON document size 3098 bytes, decoded 3098 bytes (INT32:60, FLOAT:90)"
1,selected parameter backup file /fs/microsd/parameters_backup.bson
1,data manager file '/fs/microsd/dataman' size is 62560 bytes
1,IO FW CRC match
2,ist8310: no instance started (no device on bus?)
1,"mode: Normal, data rate: 1200 B/s on /dev/ttyS5 @ 57600B"
1,"mode: Normal, data rate: 5760 B/s on /dev/ttyS3 @ 115200B"
1,"mode: Onboard, data rate: 46080 B/s on /dev/ttyS1 @ 921600B"
2,mavlink for device /dev/ttyACM0 is not running
1,logger started (mode=all)
1,"Node ID 1, bitrate 1000000"
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-08-06/16_22_01.ulg
1,Takeoff detected
1,Opened full log file: /fs/microsd/log/2025-08-06/16_22_01.ulg
2,Kill-switch engaged
2,Preflight Fail: Flight termination active
1,Disarmed by kill-switch
2,Preflight Fail: Kill switch engaged
2,Preflight Fail: Flight termination active
1,"closed logfile, bytes written: 4914966"
2,Preflight Fail: velocity estimate error
2,Preflight Fail: Kill switch engaged
2,Preflight Fail: Flight termination active
2,Preflight Fail: Kill switch engaged
2,Preflight Fail: Flight termination active
2,Preflight Fail: velocity estimate error
2,Preflight Fail: Kill switch engaged
2,Preflight Fail: Flight termination active
2,Preflight Fail: Kill switch engaged
2,Preflight Fail: Flight termination active
2,Preflight Fail: velocity estimate error
2,Preflight Fail: Kill switch engaged
2,Preflight Fail: Flight termination active
2,Preflight Fail: Kill switch engaged
2,Preflight Fail: Flight termination active
2,Preflight Fail: velocity estimate error
2,Preflight Fail: Kill switch engaged
2,Preflight Fail: Flight termination active
2,Preflight Fail: Kill switch engaged
2,Preflight Fail: Flight termination active
2,Preflight Fail: Kill switch engaged
2,Preflight Fail: Flight termination active
1,Kill-switch disengaged
1,Armed by RC (switch)
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-08-06/16_25_29.ulg
1,Takeoff detected
1,Opened full log file: /fs/microsd/log/2025-08-06/16_25_29.ulg
1,selected parameter default file /fs/mtd_params
1,importing from '/fs/mtd_params'
1,"BSON document size 3098 bytes, decoded 3098 bytes (INT32:60, FLOAT:90)"
1,selected parameter backup file /fs/microsd/parameters_backup.bson
1,data manager file '/fs/microsd/dataman' size is 62560 bytes
1,IO FW CRC match
2,ist8310: no instance started (no device on bus?)
1,"mode: Normal, data rate: 1200 B/s on /dev/ttyS5 @ 57600B"
1,"mode: Normal, data rate: 5760 B/s on /dev/ttyS3 @ 115200B"
1,"mode: Onboard, data rate: 46080 B/s on /dev/ttyS1 @ 921600B"
2,mavlink for device /dev/ttyACM0 is not running
1,logger started (mode=all)
1,"Node ID 1, bitrate 1000000"
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-08-06/16_09_41.ulg
1,Takeoff detected
1,Opened full log file: /fs/microsd/log/2025-08-06/16_09_41.ulg
1,selected parameter default file /fs/mtd_params
1,importing from '/fs/mtd_params'
1,"BSON document size 3098 bytes, decoded 3098 bytes (INT32:60, FLOAT:90)"
1,selected parameter backup file /fs/microsd/parameters_backup.bson
1,data manager file '/fs/microsd/dataman' size is 62560 bytes
1,IO FW CRC match
2,ist8310: no instance started (no device on bus?)
1,"mode: Normal, data rate: 1200 B/s on /dev/ttyS5 @ 57600B"
1,"mode: Normal, data rate: 5760 B/s on /dev/ttyS3 @ 115200B"
1,"mode: Onboard, data rate: 46080 B/s on /dev/ttyS1 @ 921600B"
2,mavlink for device /dev/ttyACM0 is not running
1,logger started (mode=all)
1,"Node ID 1, bitrate 1000000"
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-08-06/16_09_41.ulg
1,Takeoff detected
1,Opened full log file: /fs/microsd/log/2025-08-06/16_09_41.ulg
2,Kill-switch engaged
2,Preflight Fail: Flight termination active
1,Disarmed by kill-switch
2,Preflight Fail: Kill switch engaged
2,Preflight Fail: Flight termination active
1,"closed logfile, bytes written: 8139683"
2,Preflight Fail: velocity estimate error
2,Preflight Fail: Kill switch engaged
2,Preflight Fail: Flight termination active
2,Preflight Fail: Kill switch engaged
2,Preflight Fail: Flight termination active
2,Preflight Fail: velocity estimate error
2,Preflight Fail: Kill switch engaged
2,Preflight Fail: Flight termination active
2,Preflight Fail: Kill switch engaged
2,Preflight Fail: Flight termination active
1,Kill-switch disengaged
2,Preflight Fail: velocity estimate error
1,Armed by RC (switch)
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-08-06/16_12_00.ulg
1,Takeoff detected
1,Opened full log file: /fs/microsd/log/2025-08-06/16_12_00.ulg
1,IO FW CRC match
2,ist8310: no instance started (no device on bus?)
1,"mode: Normal, data rate: 1200 B/s on /dev/ttyS5 @ 57600B"
1,"mode: Normal, data rate: 5760 B/s on /dev/ttyS3 @ 115200B"
1,"mode: Onboard, data rate: 46080 B/s on /dev/ttyS1 @ 921600B"
2,mavlink for device /dev/ttyACM0 is not running
1,logger started (mode=all)
1,"Node ID 1, bitrate 1000000"
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-08-06/16_03_26.ulg
1,Takeoff detected
1,Opened full log file: /fs/microsd/log/2025-08-06/16_03_26.ulg
2,Kill-switch engaged
2,Preflight Fail: Flight termination active
1,Disarmed by kill-switch
2,Preflight Fail: Kill switch engaged
2,Preflight Fail: Flight termination active
1,"closed logfile, bytes written: 1217443"
2,Preflight Fail: velocity estimate error
2,Preflight Fail: Kill switch engaged
2,Preflight Fail: Flight termination active
2,Preflight Fail: Kill switch engaged
2,Preflight Fail: Flight termination active
2,Preflight Fail: velocity estimate error
2,Preflight Fail: Kill switch engaged
2,Preflight Fail: Flight termination active
2,Preflight Fail: Kill switch engaged
2,Preflight Fail: Flight termination active
1,Kill-switch disengaged
1,Armed by RC (switch)
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-08-06/16_04_40.ulg
1,Takeoff detected
1,Opened full log file: /fs/microsd/log/2025-08-06/16_04_40.ulg
2,Kill-switch engaged
2,Preflight Fail: Flight termination active
1,Disarmed by kill-switch
2,Preflight Fail: Yaw estimate error
2,Preflight Fail: Kill switch engaged
2,Preflight Fail: Flight termination active
1,"closed logfile, bytes written: 1253057"
2,Preflight Fail: Yaw estimate error
2,Preflight Fail: Kill switch engaged
2,Preflight Fail: Flight termination active
2,Preflight Fail: Kill switch engaged
2,Preflight Fail: Flight termination active
2,Preflight Fail: Kill switch engaged
2,Preflight Fail: Flight termination active
2,Preflight Fail: velocity estimate error
2,Preflight Fail: Kill switch engaged
2,Preflight Fail: Flight termination active
1,Kill-switch disengaged
1,Armed by RC (switch)
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-08-06/16_05_25.ulg
1,Takeoff detected
1,Opened full log file: /fs/microsd/log/2025-08-06/16_05_25.ulg
1,selected parameter default file /fs/mtd_params
1,importing from '/fs/mtd_params'
1,"BSON document size 3098 bytes, decoded 3098 bytes (INT32:60, FLOAT:90)"
1,selected parameter backup file /fs/microsd/parameters_backup.bson
1,data manager file '/fs/microsd/dataman' size is 62560 bytes
1,IO FW CRC match
2,ist8310: no instance started (no device on bus?)
1,"mode: Normal, data rate: 1200 B/s on /dev/ttyS5 @ 57600B"
1,"mode: Normal, data rate: 5760 B/s on /dev/ttyS3 @ 115200B"
1,"mode: Onboard, data rate: 46080 B/s on /dev/ttyS1 @ 921600B"
2,mavlink for device /dev/ttyACM0 is not running
1,logger started (mode=all)
1,"Node ID 1, bitrate 1000000"
2,Preflight Fail: velocity estimate error
1,Armed by RC (switch)
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-08-06/15_57_41.ulg
1,Opened full log file: /fs/microsd/log/2025-08-06/15_57_41.ulg
1,Takeoff detected
2,Kill-switch engaged
2,Preflight Fail: Flight termination active
1,Landing detected
1,Disarmed by RC (switch)
1,Kill-switch disengaged
2,Preflight Fail: velocity estimate error
1,"closed logfile, bytes written: 2311908"
2,Preflight Fail: velocity estimate error
2,Preflight Fail: velocity estimate error
2,Preflight Fail: velocity estimate error
2,Preflight Fail: velocity estimate error
1,Armed by RC (switch)
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-08-06/15_58_36.ulg
1,Takeoff detected
1,Opened full log file: /fs/microsd/log/2025-08-06/15_58_36.ulg
1,selected parameter default file /fs/microsd/params
1,importing from '/fs/microsd/params'
1,"BSON document size 1913 bytes, decoded 1913 bytes (INT32:53, FLOAT:43)"
1,selected parameter backup file /fs/microsd/parameters_backup.bson
3,Parameter RBCLW_ADDRESS not found.
3,Parameter RBCLW_FUNC1 not found.
3,Parameter RBCLW_FUNC2 not found.
3,Parameter RBCLW_REV not found.
1,data manager file '/fs/microsd/dataman' size is 68528 bytes
3,qmc5883l: no instance started (no device on bus?)
2,"no gyro selected, using sensor_gyro_fifo:0 2490378"
1,"mode: Normal, data rate: 1200 B/s on /dev/ttyS2 @ 57600B"
1,Starting CDC/ACM autostart
1,logger started (mode=all)
1,RC scan: CRSF RC input locked
1,Starting mavlink on /dev/ttyACM0 (SYS_USB_AUTO=2)
1,"mode: Onboard, data rate: 100000 B/s on /dev/ttyACM0 @ 2000000B"
2,Preflight Fail: heading estimate not stable
2,Preflight Fail: Yaw estimate error
2,Arming denied: throttle above center
2,time jump detected. Resetting time synchroniser.
2,Preflight Fail: Yaw estimate error
2,Arming denied: Resolve system health failures first
1,Armed by RC (switch)
1,Start file log (type: full)
1,Takeoff detected
1,[logger] /fs/microsd/log/2025-08-09/12_21_56.ulg
1,Opened full log file: /fs/microsd/log/2025-08-09/12_21_56.ulg
1,Disarmed by RC (switch)
1,ACC 0 (2490378) offset committed: [0.125 0.093 -0.009]->[0.222 0.058 0.013])
1,ACC 1 (2490402) offset committed: [0.166 0.100 -0.000]->[0.203 0.033 0.032])
1,"closed logfile, bytes written: 652233"
1,Armed by RC (switch)
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-08-09/12_23_55.ulg
1,Opened full log file: /fs/microsd/log/2025-08-09/12_23_55.ulg
1,Takeoff detected
1,Disarmed by RC (switch)
2,Preflight Fail: Yaw estimate error
1,Armed by RC (switch)
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-08-09/12_24_00.ulg
1,Takeoff detected
1,"closed logfile, bytes written: 255711"
1,Opened full log file: /fs/microsd/log/2025-08-09/12_24_00.ulg
1,selected parameter default file /fs/microsd/params
1,importing from '/fs/microsd/params'
1,"BSON document size 2000 bytes, decoded 2000 bytes (INT32:41, FLOAT:56)"
1,selected parameter backup file /fs/microsd/parameters_backup.bson
1,data manager file '/fs/microsd/dataman' size is 68528 bytes
2,"no gyro selected, using sensor_gyro_fifo:0 6684690"
1,"mode: Normal, data rate: 1200 B/s on /dev/ttyS1 @ 57600B"
1,"mode: Normal, data rate: 5760 B/s on /dev/ttyS3 @ 115200B"
1,Starting CDC/ACM autostart
1,logger started (mode=all)
2,Preflight Fail: No connection to the ground control station
2,Preflight Fail: No connection to the ground control station
2,Preflight Fail: No connection to the ground control station
1,RC scan: SBUS RC input locked
2,Preflight Fail: velocity estimate error
2,Preflight Fail: velocity estimate error
2,Preflight Fail: velocity estimate error
2,Preflight Fail: velocity estimate error
2,Preflight Fail: Yaw estimate error
2,Preflight Fail: velocity estimate error
2,Preflight Fail: velocity estimate error
2,Preflight Fail: velocity estimate error
2,Preflight Fail: velocity estimate error
2,Preflight Fail: velocity estimate error
2,RTT too high for timesync: 126327 ms
1,Armed by RC
1,Start file log (type: full)
1,[logger] /fs/microsd/log/sess100/log100.ulg
1,Opened full log file: /fs/microsd/log/sess100/log100.ulg
1,Takeoff detected
1,Landing detected
1,Disarmed by RC
1,ACC 0 (6946834) offset committed: [0.036 0.073 0.056]->[0.013 0.024 0.050])
2,Preflight Fail: heading estimate not stable
2,Preflight Fail: Yaw estimate error
1,"closed logfile, bytes written: 913765"
2,Preflight Fail: heading estimate not stable
2,Preflight Fail: Yaw estimate error
2,Preflight Fail: velocity estimate error
2,Preflight Fail: velocity estimate error
2,Preflight Fail: velocity estimate error
2,Preflight Fail: velocity estimate error
1,Armed by RC
1,Start file log (type: full)
1,[logger] /fs/microsd/log/sess100/log101.ulg
1,Opened full log file: /fs/microsd/log/sess100/log101.ulg
1,new Tiltrotorheli 对象成功
1,MulticopterRateControl vtol 模式启动
1,MulticopterAttitudeControl vtol 模式启动
1,执行 FwAutotuneAttitudeControl::init() 程序
1,"mode: Normal, data rate: 1200 B/s on /dev/ttyS5 @ 460800B"
1,logger started (mode=all)
1,"Node ID 1, bitrate 1000000"
2,#切换 位置 模式失败！
1,Failsafe mode activated
2,GNSS Fix2 msg detected for ch 0; disabling Fix msg for this node
1,Failsafe mode deactivated
1,#切断动力开关、、
1,#动力可用、、、
1,RTL HOME activated
1,Armed by RC (switch)
1,当前油门关闭
1,Start file log (type: full)
1,"instance: 0, max rate: 100, default: 50, alt: 50"
1,[logger] /fs/microsd/log/2025-03-14/10_41_28.ulg
1,Opened full log file: /fs/microsd/log/2025-03-14/10_41_28.ulg
1,Takeoff detected
1,#加转速、、、、、
1,#需9秒、、、、、、
1,# 6、、、、、、、
1,# 4、、、、、、、
1,# 2、、、、、、、
1,# 1、、、、、、、
1,#抬总距、、、、、
1,拨杆：向前转换
1,#向前转 目标速度19
1,进入高度：36.9m
1,启用爬升率控制，进入高度：36.9m
1,转换模式，限幅固定翼roll ±35度
1,#速度5米每秒、、
1,#速度14米每秒、、、
2,Maximum distance from home reached (300.00000)
2,Approaching on geofence
1,#速度20米每秒、、、
1,#前飞构型、、、
2,Maximum distance from home reached (300.00000)
2,Maximum distance from home reached (300.00000)
2,Maximum distance from home reached (300.00000)
2,Maximum distance from home reached (300.00000)
1,RTL HOME activated
1,RTL: landing at home position.
1,RTL: climb to 79 m (60 m above destination)
2,"Low battery level, return advised"
1,RTL: return at 79 m (60 m above destination)
1,RTL: descend to 79 m (60 m above destination)
1,#向后转、、、、
1,进入高度：59.8m
1,转换模式，限幅固定翼roll ±35度
1,#速度18米每秒、、、
1,#速度9米每秒、、、
1,#旋翼构型、、、
1,RTL: land at destination
2,Disarming denied! Not landed
2,#切断动力开关、
1,Landing detected
1,Disarmed by landing
1,ACC 1 (2490378) offset committed: [0.032 0.029 -0.062]->[0.015 -0.016 -0.083])
1,"closed logfile, bytes written: 31781775"
1,拨杆：向后转换
1,#动力可用、、、、
1,Armed by RC (switch)
1,Start file log (type: full)
1,当前门关闭
1,[logger] /fs/microsd/log/2025-03-14/10_47_01.ulg
1,Opened full log file: /fs/microsd/log/2025-03-14/10_47_01.ulg
1,selected parameter default file /fs/mtd_params
1,importing from '/fs/mtd_params'
1,"BSON document size 1624 bytes, decoded 1624 bytes (INT32:45, FLOAT:33)"
1,selected parameter backup file /fs/microsd/parameters_backup.bson
1,data manager file '/fs/microsd/dataman' size is 62560 bytes
1,IO FW CRC match
1,MAVLink module starting up!
1,MAVLink module is running and logging!
1,"mode: Normal, data rate: 30 B/s on /dev/ttyS5 @ 115200B"
1,"Mission #3 loaded, 6 WPs"
2,mavlink for device /dev/ttyACM0 is not running
1,logger started (mode=all)
1,"Node ID 1, bitrate 1000000"
1,logging 12 topics from logger_topics.txt
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-08-08/20_11_39.ulg
1,Opened full log file: /fs/microsd/log/2025-08-08/20_11_39.ulg
2,"Too many arming check events (1, 14 > 14). Not reporting all"
2,Preflight Fail: Accel Sensor 0 missing
2,Preflight Fail: barometer 0 missing
2,Preflight Fail: ekf2 missing data
2,Preflight Fail: Gyro Sensor 0 missing
2,Preflight Fail: Compass Sensor 0 missing
2,Preflight Fail: ekf2 missing data
1,"Airspeed sensor healthy, start using again (-1, 1)"
1,Armed by external command
1,Executing Mission
1,Start mavlink log
1,Takeoff detected
1,selected parameter default file /fs/mtd_params
1,importing from '/fs/mtd_params'
1,"BSON document size 1624 bytes, decoded 1624 bytes (INT32:45, FLOAT:33)"
1,selected parameter backup file /fs/microsd/parameters_backup.bson
1,data manager file '/fs/microsd/dataman' size is 62560 bytes
1,IO FW CRC match
1,MAVLink module starting up!
1,MAVLink module is running and logging!
1,"mode: Normal, data rate: 30 B/s on /dev/ttyS5 @ 115200B"
2,mavlink for device /dev/ttyACM0 is not running
1,"Mission #3 loaded, 6 WPs"
1,logger started (mode=all)
1,"Node ID 1, bitrate 1000000"
1,logging 12 topics from logger_topics.txt
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-08-08/19_55_33.ulg
1,Opened full log file: /fs/microsd/log/2025-08-08/19_55_33.ulg
2,Preflight Fail: Accel Sensor 0 missing
2,Preflight Fail: barometer 0 missing
2,Preflight Fail: ekf2 missing data
1,No airspeed sensor detected. Switch to non-airspeed mode.
2,Preflight Fail: Gyro Sensor 0 missing
2,Preflight Fail: Compass Sensor 0 missing
2,Preflight Fail: ekf2 missing data
1,"Airspeed sensor healthy, start using again (-1, 1)"
1,Armed by external command
1,Executing Mission
1,Start mavlink log
1,Takeoff detected
1,selected parameter default file /fs/mtd_params
1,importing from '/fs/mtd_params'
1,"BSON document size 3880 bytes, decoded 3880 bytes (INT32:85, FLOAT:104)"
1,selected parameter backup file /fs/microsd/parameters_backup.bson
1,data manager file '/fs/microsd/dataman' size is 68528 bytes
1,IO FW CRC match
1,"Failed to init INA228 on bus 2, but will try again periodically."
2,ms5611: no instance started (no device on bus?)
2,teraranger: no instance started (no device on bus?)
2,Already running on bus 1
2,"no gyro selected, using sensor_gyro_fifo:0 3407898"
1,"mode: Normal, data rate: 1200 B/s on /dev/ttyS6 @ 57600B"
1,"mode: Normal, data rate: 1200 B/s on /dev/ttyS1 @ 57600B"
1,"mode: Normal, data rate: 100000 B/s on udp port 14550 remote port 14550"
1,Starting CDC/ACM autostart
2,no broadcasting address found
1,logger started (mode=all)
1,"Node ID 1, bitrate 1000000"
2,Preflight Fail: No connection to the ground control station
2,Preflight Fail: Kill switch engaged
2,Preflight Fail: Kill switch engaged
1,u-blox firmware version: SPG 4.04
1,u-blox protocol version: 32.01
1,u-blox module: NEO-M9N
2,Preflight Fail: Kill switch engaged
2,Preflight Fail: Yaw estimate error
2,Preflight Fail: Kill switch engaged
2,Preflight Fail: Kill switch engaged
2,Preflight Fail: Kill switch engaged
2,Preflight Fail: Kill switch engaged
1,"using network interface eth0, IP: 192.168.0.3"
1,with netmask: 255.255.255.0
1,and broadcast IP: 192.168.0.255
2,Preflight Fail: Kill switch engaged
1,Kill engaged
2,Preflight Fail: Kill switch engaged
2,Preflight Fail: Flight termination active
1,Kill disengaged
1,Armed by external command
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-06-14/15_05_26.ulg
1,Opened full log file: /fs/microsd/log/2025-06-14/15_05_26.ulg
2,Already running on bus 1
1,IO FW CRC match
1,init serial /dev/ttyS5 @ 921600 baud
1,Starting CDC/ACM autostart
1,logger started (mode=all)
1,"Node ID 1, bitrate 1000000"
1,u-blox protocol version: 32.01
1,synchronized with time offset 1754653632170371us
1,successfully set system clock: Fri 2025-08-08 11:48:54
1,"successfully created rt/fmu/out/register_ext_component_reply data writer, topic id: 198"
1,"successfully created rt/fmu/out/arming_check_request data writer, topic id: 17"
1,"successfully created rt/fmu/out/mode_completed data writer, topic id: 150"
1,"successfully created rt/fmu/out/battery_status data writer, topic id: 20"
1,"successfully created rt/fmu/out/collision_constraints data writer, topic id: 27"
1,"successfully created rt/fmu/out/estimator_status_flags data writer, topic id: 85"
1,"successfully created rt/fmu/out/failsafe_flags data writer, topic id: 91"
1,"successfully created rt/fmu/out/manual_control_setpoint data writer, topic id: 141"
1,"successfully created rt/fmu/out/message_format_response data writer, topic id: 147"
1,"successfully created rt/fmu/out/position_setpoint_triplet data writer, topic id: 185"
1,"successfully created rt/fmu/out/sensor_combined data writer, topic id: 217"
1,"successfully created rt/fmu/out/timesync_status data writer, topic id: 240"
1,"successfully created rt/fmu/out/vehicle_land_detected data writer, topic id: 268"
1,"successfully created rt/fmu/out/vehicle_attitude data writer, topic id: 255"
1,"successfully created rt/fmu/out/vehicle_control_mode data writer, topic id: 262"
1,"successfully created rt/fmu/out/vehicle_command_ack data writer, topic id: 259"
1,"successfully created rt/fmu/out/vehicle_global_position data writer, topic id: 263"
1,"successfully created rt/fmu/out/vehicle_gps_position data writer, topic id: 265"
1,"successfully created rt/fmu/out/vehicle_local_position data writer, topic id: 269"
2,Preflight Fail: heading estimate not stable
1,"successfully created rt/fmu/out/vehicle_odometry data writer, topic id: 274"
1,"successfully created rt/fmu/out/vehicle_status_v1 data writer, topic id: 279"
1,"successfully created rt/fmu/out/airspeed_validated data writer, topic id: 14"
1,"successfully created rt/fmu/out/vtol_vehicle_status data writer, topic id: 288"
1,"successfully created rt/fmu/out/home_position data writer, topic id: 123"
1,time sync converged
1,Armed by RC switch
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-08-08/11_48_57.ulg
1,Opened full log file: /fs/microsd/log/2025-08-08/11_48_57.ulg
1,Disarmed by RC switch
1,"closed logfile, bytes written: 297170"
1,Armed by RC switch
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-08-08/11_49_02.ulg
1,Opened full log file: /fs/microsd/log/2025-08-08/11_49_02.ulg
1,selected parameter default file /fs/mtd_params
1,importing from '/fs/mtd_params'
1,"BSON document size 1624 bytes, decoded 1624 bytes (INT32:45, FLOAT:33)"
1,selected parameter backup file /fs/microsd/parameters_backup.bson
1,data manager file '/fs/microsd/dataman' size is 62560 bytes
1,IO FW CRC match
1,MAVLink module starting up!
1,MAVLink module is running and logging!
1,"mode: Normal, data rate: 30 B/s on /dev/ttyS5 @ 115200B"
1,"Mission #3 loaded, 6 WPs"
2,mavlink for device /dev/ttyACM0 is not running
1,logger started (mode=all)
1,"Node ID 1, bitrate 1000000"
1,logging 12 topics from logger_topics.txt
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-08-08/19_27_46.ulg
1,Opened full log file: /fs/microsd/log/2025-08-08/19_27_46.ulg
2,"Too many arming check events (1, 14 > 14). Not reporting all"
2,Preflight Fail: Accel Sensor 0 missing
2,Preflight Fail: barometer 0 missing
2,Preflight Fail: ekf2 missing data
2,Preflight Fail: Gyro Sensor 0 missing
2,Preflight Fail: Compass Sensor 0 missing
2,Preflight Fail: ekf2 missing data
1,"Airspeed sensor healthy, start using again (-1, 1)"
1,Armed by external command
1,Executing Mission
1,Start mavlink log
1,Takeoff detected
1,selected parameter default file /fs/mtd_params
1,importing from '/fs/mtd_params'
1,"BSON document size 1624 bytes, decoded 1624 bytes (INT32:45, FLOAT:33)"
1,selected parameter backup file /fs/microsd/parameters_backup.bson
1,data manager file '/fs/microsd/dataman' size is 62560 bytes
1,IO FW CRC match
1,MAVLink module starting up!
1,MAVLink module is running and logging!
1,"mode: Normal, data rate: 30 B/s on /dev/ttyS5 @ 115200B"
1,"Mission #3 loaded, 6 WPs"
2,mavlink for device /dev/ttyACM0 is not running
1,logger started (mode=all)
1,"Node ID 1, bitrate 1000000"
1,logging 12 topics from logger_topics.txt
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-08-08/19_10_37.ulg
1,Opened full log file: /fs/microsd/log/2025-08-08/19_10_37.ulg
2,"Too many arming check events (1, 14 > 14). Not reporting all"
2,Preflight Fail: Accel Sensor 0 missing
2,Preflight Fail: barometer 0 missing
2,Preflight Fail: ekf2 missing data
2,Preflight Fail: Gyro Sensor 0 missing
2,Preflight Fail: Compass Sensor 0 missing
2,Preflight Fail: ekf2 missing data
1,"Airspeed sensor healthy, start using again (-1, 1)"
1,Armed by external command
1,Executing Mission
1,Start mavlink log
1,Takeoff detected
1,Allocated DMA UP Timer Index 0
1,"mode: Normal, data rate: 1200 B/s on /dev/ttyS5 @ 57600B"
1,"mode: Normal, data rate: 100000 B/s on udp port 14550 remote port 14550"
1,Starting CDC/ACM autostart
2,no broadcasting address found
1,RC scan: SBUS RC input locked
1,logger started (mode=all)
1,"Node ID 1, bitrate 1000000"
2,Preflight Fail: heading estimate not stable
2,Preflight Fail: Attitude failure (roll)
2,Preflight Fail: Attitude failure (roll)
2,Preflight Fail: heading estimate not stable
1,Armed by RC switch
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-08-08/11_04_14.ulg
1,Opened full log file: /fs/microsd/log/2025-08-08/11_04_14.ulg
1,Disarmed by RC switch
1,GYRO 0 (2818058) offset committed: [0.001 0.011 0.022]->[-0.003 0.009 0.007])
1,"0 (396825) EST:0 offset: [-0.020, 0.154, -0.061]->[0.004, 0.063, -0.035] (full [0.172, -0.079, 0."
1,"0 (396825) EST:1 offset: [0.004, 0.063, -0.035]->[0.023, 0.024, -0.023] (full [0.174, -0.077, 0.0"
1,"closed logfile, bytes written: 230491"
1,Armed by RC switch
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-08-08/11_04_15.ulg
1,Opened full log file: /fs/microsd/log/2025-08-08/11_04_15.ulg
1,Takeoff detected
3,Low battery
2,Failsafe activated
1,Disarmed by RC switch
1,GYRO 0 (2818058) offset committed: [-0.003 0.009 0.007]->[-0.001 -0.004 0.017])
2,Preflight Fail: heading estimate not stable
1,Armed by RC switch
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-08-08/11_04_50.ulg
1,"closed logfile, bytes written: 3972960"
1,Opened full log file: /fs/microsd/log/2025-08-08/11_04_50.ulg
1,Takeoff detected
1,Disarmed by RC switch
2,Preflight Fail: heading estimate not stable
1,"closed logfile, bytes written: 1500663"
2,Preflight Fail: heading estimate not stable
2,Preflight Fail: heading estimate not stable
2,Preflight Fail: heading estimate not stable
2,Preflight Fail: Attitude failure (roll)
2,Preflight Fail: Attitude failure (roll)
2,Preflight Fail: Attitude failure (roll)
2,Preflight Fail: heading estimate not stable
1,"gyro 0 (2818058) updating offsets [-0.001, -0.004, 0.017]->[0.001, 0.008, 0.012] 48.1 degC"
2,Preflight Fail: heading estimate not stable
2,Arming denied: Resolve system health failures first
2,Arming denied: Resolve system health failures first
2,Arming denied: Resolve system health failures first
1,Kill engaged
2,Preflight Fail: Kill switch engaged
2,Preflight Fail: Flight termination active
1,Kill disengaged
1,Armed by RC switch
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-08-08/11_05_49.ulg
1,Opened full log file: /fs/microsd/log/2025-08-08/11_05_49.ulg
