date,level,message
2025-08-10,ERROR,Parameter MAV_2_UDP_PRT not found.
2025-08-10,INFO,data manager file '/fs/microsd/dataman' size is 62560 bytes
2025-08-10,ERROR,Parameter SENS_EN_MS5525DO not found.
2025-08-10,ERROR,Parameter MPC_YAWRAUTO_MA not found.
2025-08-10,INFO,"Node ID 1, bitrate 1000000"
2025-08-10,INFO,IO FW CRC match
2025-08-10,WARN,ist8310: no instance started (no device on bus?)
2025-08-10,ERROR,ms5525dso: no instance started (no device on bus?)
2025-08-10,INFO,Mixer: /etc/mixers/vtol_VE-20.main.mix on /dev/pwm_output0
2025-08-10,INFO,Mixer: /etc/mixers/vtol_VE-20AAEERP.aux.mix on /dev/pwm_output1
2025-08-10,WARN,offboard mission init failed (-1)
2025-08-10,INFO,"mode: Normal, data rate: 1200 B/s on /dev/ttyS5 @ 57600B"
2025-08-10,INFO,logger started (mode=all)
2025-08-10,WARN,Switching to Position is currently not available
2025-08-10,INFO,Failsafe mode activated
2025-08-10,INFO,No airspeed sensor detected. Switch to non-airspeed mode.
2025-08-10,WARN,GNSS Fix2 msg detected for ch 0; disabling Fix msg for this node
2025-08-10,INFO,u-blox firmware version: SPG 3.01
2025-08-10,INFO,u-blox protocol version: 18.00
2025-08-10,INFO,u-blox module: NEO-M8N-0
2025-08-10,INFO,Failsafe mode deactivated
2025-08-10,INFO,Failsafe mode activated
2025-08-10,INFO,Failsafe mode deactivated
2025-08-10,INFO,Armed by RC (switch)
2025-08-10,INFO,"instance: 0, max rate: 100, default: 50, alt: 50"
2025-08-10,INFO,Start file log (type: full)
2025-08-10,INFO,[logger] /fs/microsd/log/2024-06-04/02_41_33.ulg
2025-08-10,INFO,Opened full log file: /fs/microsd/log/2024-06-04/02_41_33.ulg
2025-08-10,INFO,selected parameter default file /fs/mtd_params
2025-08-10,INFO,importing from '/fs/mtd_params'
2025-08-10,INFO,"BSON document size 3625 bytes, decoded 3625 bytes (INT32:77, FLOAT:93)"
2025-08-10,INFO,selected parameter backup file /fs/microsd/parameters_backup.bson
2025-08-10,INFO,data manager file '/fs/microsd/dataman' size is 68528 bytes
2025-08-10,INFO,IO FW CRC match
2025-08-10,INFO,"Failed to init INA226 on bus 1, but will try again periodically."
2025-08-10,INFO,"Failed to init INA226 on bus 2, but will try again periodically."
2025-08-10,INFO,"Failed to init INA228 on bus 1, but will try again periodically."
2025-08-10,INFO,"Failed to init INA238 on bus 1, but will try again periodically."
2025-08-10,INFO,"Failed to init INA238 on bus 2, but will try again periodically."
2025-08-10,WARN,ms5611: no instance started (no device on bus?)
2025-08-10,WARN,Already running on bus 1
2025-08-10,WARN,"no gyro selected, using sensor_gyro_fifo:0 3407898"
2025-08-10,WARN,Using non-standard baudrate: 420000
2025-08-10,INFO,Crsf serial opened sucessfully
2025-08-10,INFO,"mode: Normal, data rate: 1200 B/s on /dev/ttyS6 @ 57600B"
2025-08-10,INFO,"mode: Onboard, data rate: 100000 B/s on udp port 14540 remote port 14540"
2025-08-10,INFO,Starting CDC/ACM autostart
2025-08-10,INFO,logger started (mode=all)
2025-08-10,INFO,"Node ID 1, bitrate 1000000"
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,INFO,u-blox firmware version: SPG 4.04
2025-08-10,INFO,u-blox protocol version: 32.01
2025-08-10,INFO,u-blox module: NEO-M9N
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight Fail: Yaw estimate error
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,INFO,partner IP: 10.41.10.1
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,INFO,Armed by RC (switch)
2025-08-10,INFO,Start file log (type: full)
2025-08-10,INFO,[logger] /fs/microsd/log/2025-08-10/00_35_21.ulg
2025-08-10,INFO,Opened full log file: /fs/microsd/log/2025-08-10/00_35_21.ulg
2025-08-10,INFO,DECODED_SIZE:5 SAVED_SIZE:-1
2025-08-10,INFO,selected parameter default file /fs/mtd_params
2025-08-10,INFO,importing from '/fs/mtd_params'
2025-08-10,INFO,"BSON document size 2331 bytes, decoded 2331 bytes (INT32:47, FLOAT:66)"
2025-08-10,INFO,selected parameter backup file /fs/microsd/parameters_backup.bson
2025-08-10,INFO,data manager file '/fs/microsd/dataman' size is 68528 bytes
2025-08-10,WARN,Already running on bus 1
2025-08-10,INFO,"mode: Normal, data rate: 1200 B/s on /dev/ttyS5 @ 57600B"
2025-08-10,INFO,"mode: Normal, data rate: 100000 B/s on udp port 14550 remote port 14550"
2025-08-10,INFO,Starting CDC/ACM autostart
2025-08-10,WARN,no broadcasting address found
2025-08-10,INFO,logger started (mode=all)
2025-08-10,INFO,"Node ID 1, bitrate 1000000"
2025-08-10,INFO,Armed by RC switch
2025-08-10,INFO,Start file log (type: full)
2025-08-10,INFO,[logger] /fs/microsd/log/2025-08-03/01_57_17.ulg
2025-08-10,INFO,Opened full log file: /fs/microsd/log/2025-08-03/01_57_17.ulg
2025-08-10,INFO,selected parameter backup file /fs/microsd/parameters_backup.bson
2025-08-10,INFO,data manager file '/fs/microsd/dataman' size is 62560 bytes
2025-08-10,ERROR,ist8310: no instance started (no device on bus?)
2025-08-10,INFO,"mode: Minimal, data rate: 1200 B/s on /dev/ttyS0 @ 230400B"
2025-08-10,INFO,logger started (mode=all)
2025-08-10,INFO,RC scan: SBUS RC input locked
2025-08-10,INFO,u-blox firmware version: SPG 4.04
2025-08-10,INFO,u-blox protocol version: 32.01
2025-08-10,INFO,u-blox module: NEO-M9N
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight Fail: No connection to the ground control station
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight: GPS Horizontal Pos Error too high
2025-08-10,WARN,Preflight Fail: Strong magnetic interference
2025-08-10,WARN,Preflight Fail: Yaw estimate error
2025-08-10,WARN,Preflight Fail: Yaw estimate error
2025-08-10,WARN,Preflight Fail: Yaw estimate error
2025-08-10,WARN,Preflight Fail: Yaw estimate error
2025-08-10,WARN,Preflight Fail: Strong magnetic interference
2025-08-10,WARN,Preflight Fail: Yaw estimate error
2025-08-10,WARN,Preflight Fail: Yaw estimate error
2025-08-10,WARN,Preflight Fail: Strong magnetic interference
2025-08-10,WARN,Preflight Fail: Yaw estimate error
2025-08-10,INFO,[cal] calibration started: 2 airspeed
2025-08-10,WARN,[cal] Ensure sensor is not measuring wind
2025-08-10,INFO,[cal] progress <3>
2025-08-10,INFO,[cal] progress <7>
2025-08-10,INFO,[cal] progress <11>
2025-08-10,INFO,[cal] progress <15>
2025-08-10,WARN,Preflight Fail: Strong magnetic interference
2025-08-10,WARN,Preflight Fail: Yaw estimate error
2025-08-10,INFO,[cal] progress <19>
2025-08-10,INFO,[cal] progress <23>
2025-08-10,INFO,[cal] progress <26>
2025-08-10,INFO,[cal] progress <30>
2025-08-10,INFO,[cal] progress <34>
2025-08-10,INFO,[cal] progress <38>
2025-08-10,INFO,[cal] progress <42>
2025-08-10,INFO,[cal] progress <46>
2025-08-10,INFO,[cal] progress <49>
2025-08-10,INFO,[cal] progress <53>
2025-08-10,INFO,[cal] progress <57>
2025-08-10,INFO,[cal] progress <61>
2025-08-10,INFO,[cal] progress <65>
2025-08-10,INFO,[cal] progress <69>
2025-08-10,INFO,[cal] progress <73>
2025-08-10,WARN,Preflight Fail: Strong magnetic interference
2025-08-10,WARN,Preflight Fail: Yaw estimate error
2025-08-10,INFO,[cal] progress <76>
2025-08-10,INFO,[cal] Offset of -28 Pascal
2025-08-10,WARN,[cal] Blow into front of pitot without touching
2025-08-10,INFO,"[cal] Create air pressure! (got 2, wanted: 50 Pa)"
2025-08-10,INFO,[cal] Positive pressure: OK (50 Pa)
2025-08-10,INFO,[cal] progress <100>
2025-08-10,INFO,[cal] calibration done: airspeed
2025-08-10,WARN,Preflight Fail: Airspeed too high - check airspeed calibration
2025-08-10,WARN,Preflight Fail: Yaw estimate error
2025-08-10,INFO,Armed by RC
2025-08-10,INFO,Start file log (type: full)
2025-08-10,INFO,[logger] /fs/microsd/log/2025-08-07/09_29_15.ulg
2025-08-10,INFO,Opened full log file: /fs/microsd/log/2025-08-07/09_29_15.ulg
2025-08-10,INFO,DECODED_SIZE:5 SAVED_SIZE:-1
2025-08-10,INFO,selected parameter default file /fs/mtd_params
2025-08-10,INFO,importing from '/fs/mtd_params'
2025-08-10,INFO,"BSON document size 2694 bytes, decoded 2694 bytes (INT32:54, FLOAT:77)"
2025-08-10,INFO,selected parameter backup file /fs/microsd/parameters_backup.bson
2025-08-10,INFO,data manager file '/fs/microsd/dataman' size is 68528 bytes
2025-08-10,WARN,Already running on bus 1
2025-08-10,INFO,"mode: Normal, data rate: 1200 B/s on /dev/ttyS5 @ 57600B"
2025-08-10,INFO,"mode: Normal, data rate: 100000 B/s on udp port 14550 remote port 14550"
2025-08-10,INFO,Starting CDC/ACM autostart
2025-08-10,WARN,no broadcasting address found
2025-08-10,INFO,logger started (mode=all)
2025-08-10,INFO,"Node ID 1, bitrate 1000000"
2025-08-10,ERROR,verify: failed (-1)
2025-08-10,INFO,RC scan: SBUS RC input locked
2025-08-10,INFO,Armed by RC switch
2025-08-10,INFO,Start file log (type: full)
2025-08-10,INFO,[logger] /fs/microsd/log/2025-08-10/01_51_29.ulg
2025-08-10,INFO,Opened full log file: /fs/microsd/log/2025-08-10/01_51_29.ulg
2025-08-10,INFO,Takeoff detected
2025-08-10,INFO,Disarmed by RC switch
2025-08-10,INFO,u-blox firmware version: SPG 4.04
2025-08-10,INFO,u-blox protocol version: 32.01
2025-08-10,INFO,u-blox module: NEO-M9N
2025-08-10,INFO,"closed logfile, bytes written: 356029"
2025-08-10,INFO,Armed by RC switch
2025-08-10,INFO,Start file log (type: full)
2025-08-10,INFO,[logger] /fs/microsd/log/2025-08-10/01_51_39.ulg
2025-08-10,INFO,Opened full log file: /fs/microsd/log/2025-08-10/01_51_39.ulg
2025-08-10,INFO,selected parameter default file /fs/microsd/params
2025-08-10,INFO,importing from '/fs/microsd/params'
2025-08-10,INFO,"BSON document size 2561 bytes, decoded 2561 bytes (INT32:53, FLOAT:73)"
2025-08-10,INFO,selected parameter backup file /fs/microsd/parameters_backup.bson
2025-08-10,INFO,data manager file '/fs/microsd/dataman' size is 62560 bytes
2025-08-10,ERROR,ist8310: no instance started (no device on bus?)
2025-08-10,ERROR,status: 0 status: 0
2025-08-10,ERROR,status: 0 status: 0
2025-08-10,INFO,"mode: Minimal, data rate: 1200 B/s on /dev/ttyS0 @ 230400B"
2025-08-10,INFO,logger started (mode=all)
2025-08-10,INFO,RC scan: SBUS RC input locked
2025-08-10,INFO,u-blox firmware version: SPG 4.04
2025-08-10,INFO,u-blox protocol version: 32.01
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight Fail: No connection to the ground control station
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight: GPS Horizontal Pos Error too high
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight Fail: Strong magnetic interference
2025-08-10,WARN,Preflight Fail: Yaw estimate error
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight Fail: horizontal velocity unstable
2025-08-10,WARN,Preflight Fail: Strong magnetic interference
2025-08-10,WARN,Preflight Fail: Yaw estimate error
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight Fail: Yaw estimate error
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight Fail: Yaw estimate error
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,INFO,Armed by RC
2025-08-10,INFO,Start file log (type: full)
2025-08-10,INFO,[logger] /fs/microsd/log/2025-08-07/10_32_55.ulg
2025-08-10,INFO,Opened full log file: /fs/microsd/log/2025-08-07/10_32_55.ulg
2025-08-10,INFO,Kill-switch engaged
2025-08-10,WARN,Preflight Fail: Flight termination active
2025-08-10,INFO,Disarmed by kill-switch
2025-08-10,INFO,"closed logfile, bytes written: 674137"
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight Fail: Flight termination active
2025-08-10,INFO,Kill-switch disengaged
2025-08-10,INFO,Armed by RC
2025-08-10,INFO,Start file log (type: full)
2025-08-10,INFO,[logger] /fs/microsd/log/2025-08-07/10_33_30.ulg
2025-08-10,INFO,Opened full log file: /fs/microsd/log/2025-08-07/10_33_30.ulg
2025-08-10,INFO,DECODED_SIZE:5 SAVED_SIZE:-1
2025-08-10,INFO,selected parameter default file /fs/mtd_params
2025-08-10,INFO,importing from '/fs/mtd_params'
2025-08-10,INFO,"BSON document size 2694 bytes, decoded 2694 bytes (INT32:54, FLOAT:77)"
2025-08-10,INFO,selected parameter backup file /fs/microsd/parameters_backup.bson
2025-08-10,INFO,data manager file '/fs/microsd/dataman' size is 68528 bytes
2025-08-10,WARN,Already running on bus 1
2025-08-10,INFO,"mode: Normal, data rate: 1200 B/s on /dev/ttyS5 @ 57600B"
2025-08-10,INFO,"mode: Normal, data rate: 100000 B/s on udp port 14550 remote port 14550"
2025-08-10,INFO,Starting CDC/ACM autostart
2025-08-10,WARN,no broadcasting address found
2025-08-10,INFO,logger started (mode=all)
2025-08-10,INFO,"Node ID 1, bitrate 1000000"
2025-08-10,ERROR,verify: failed (-1)
2025-08-10,INFO,RC scan: SBUS RC input locked
2025-08-10,INFO,Armed by RC switch
2025-08-10,INFO,Start file log (type: full)
2025-08-10,INFO,[logger] /fs/microsd/log/2025-08-10/01_51_29.ulg
2025-08-10,INFO,Opened full log file: /fs/microsd/log/2025-08-10/01_51_29.ulg
2025-08-10,INFO,Takeoff detected
2025-08-10,INFO,Disarmed by RC switch
2025-08-10,INFO,u-blox firmware version: SPG 4.04
2025-08-10,INFO,u-blox protocol version: 32.01
2025-08-10,INFO,u-blox module: NEO-M9N
2025-08-10,INFO,"closed logfile, bytes written: 356029"
2025-08-10,INFO,Armed by RC switch
2025-08-10,INFO,Start file log (type: full)
2025-08-10,INFO,[logger] /fs/microsd/log/2025-08-10/01_51_39.ulg
2025-08-10,INFO,Opened full log file: /fs/microsd/log/2025-08-10/01_51_39.ulg
2025-08-10,INFO,selected parameter default file /fs/mtd_params
2025-08-10,INFO,importing from '/fs/mtd_params'
2025-08-10,INFO,"BSON document size 3625 bytes, decoded 3625 bytes (INT32:77, FLOAT:93)"
2025-08-10,INFO,selected parameter backup file /fs/microsd/parameters_backup.bson
2025-08-10,INFO,data manager file '/fs/microsd/dataman' size is 68528 bytes
2025-08-10,INFO,IO FW CRC match
2025-08-10,INFO,"Failed to init INA226 on bus 1, but will try again periodically."
2025-08-10,INFO,"Failed to init INA226 on bus 2, but will try again periodically."
2025-08-10,INFO,"Failed to init INA228 on bus 1, but will try again periodically."
2025-08-10,INFO,"Failed to init INA238 on bus 1, but will try again periodically."
2025-08-10,INFO,"Failed to init INA238 on bus 2, but will try again periodically."
2025-08-10,WARN,ms5611: no instance started (no device on bus?)
2025-08-10,WARN,Already running on bus 1
2025-08-10,WARN,"no gyro selected, using sensor_gyro_fifo:0 3407898"
2025-08-10,WARN,Using non-standard baudrate: 420000
2025-08-10,INFO,Crsf serial opened sucessfully
2025-08-10,INFO,"mode: Normal, data rate: 1200 B/s on /dev/ttyS6 @ 57600B"
2025-08-10,INFO,"mode: Onboard, data rate: 100000 B/s on udp port 14540 remote port 14540"
2025-08-10,INFO,Starting CDC/ACM autostart
2025-08-10,INFO,logger started (mode=all)
2025-08-10,INFO,"Node ID 1, bitrate 1000000"
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,INFO,u-blox firmware version: SPG 4.04
2025-08-10,INFO,u-blox protocol version: 32.01
2025-08-10,INFO,u-blox module: NEO-M9N
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight: GPS Horizontal Pos Drift too high
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight: GPS Speed Accuracy too low
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight: GPS Speed Accuracy too low
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,INFO,partner IP: 10.41.10.1
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,INFO,Armed by RC (switch)
2025-08-10,INFO,Start file log (type: full)
2025-08-10,INFO,[logger] /fs/microsd/log/2025-08-10/00_05_08.ulg
2025-08-10,INFO,Opened full log file: /fs/microsd/log/2025-08-10/00_05_08.ulg
2025-08-10,INFO,selected parameter default file /fs/mtd_params
2025-08-10,INFO,importing from '/fs/mtd_params'
2025-08-10,INFO,"BSON document size 3625 bytes, decoded 3625 bytes (INT32:77, FLOAT:93)"
2025-08-10,INFO,selected parameter backup file /fs/microsd/parameters_backup.bson
2025-08-10,INFO,data manager file '/fs/microsd/dataman' size is 68528 bytes
2025-08-10,INFO,IO FW CRC match
2025-08-10,INFO,"Failed to init INA226 on bus 1, but will try again periodically."
2025-08-10,INFO,"Failed to init INA226 on bus 2, but will try again periodically."
2025-08-10,INFO,"Failed to init INA228 on bus 1, but will try again periodically."
2025-08-10,INFO,"Failed to init INA238 on bus 1, but will try again periodically."
2025-08-10,INFO,"Failed to init INA238 on bus 2, but will try again periodically."
2025-08-10,WARN,ms5611: no instance started (no device on bus?)
2025-08-10,WARN,Already running on bus 1
2025-08-10,WARN,"no gyro selected, using sensor_gyro_fifo:0 3407898"
2025-08-10,WARN,Using non-standard baudrate: 420000
2025-08-10,INFO,Crsf serial opened sucessfully
2025-08-10,INFO,"mode: Normal, data rate: 1200 B/s on /dev/ttyS6 @ 57600B"
2025-08-10,INFO,"mode: Onboard, data rate: 100000 B/s on udp port 14540 remote port 14540"
2025-08-10,INFO,Starting CDC/ACM autostart
2025-08-10,INFO,logger started (mode=all)
2025-08-10,INFO,"Node ID 1, bitrate 1000000"
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,INFO,u-blox firmware version: SPG 4.04
2025-08-10,INFO,u-blox protocol version: 32.01
2025-08-10,INFO,u-blox module: NEO-M9N
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight: GPS Horizontal Pos Drift too high
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight: GPS Speed Accuracy too low
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight: GPS Speed Accuracy too low
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,INFO,partner IP: 10.41.10.1
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,INFO,Armed by RC (switch)
2025-08-10,INFO,Start file log (type: full)
2025-08-10,INFO,[logger] /fs/microsd/log/2025-08-10/00_05_08.ulg
2025-08-10,INFO,Opened full log file: /fs/microsd/log/2025-08-10/00_05_08.ulg
2025-08-10,INFO,selected parameter default file /fs/mtd_params
2025-08-10,INFO,importing from '/fs/mtd_params'
2025-08-10,INFO,"BSON document size 3625 bytes, decoded 3625 bytes (INT32:77, FLOAT:93)"
2025-08-10,INFO,selected parameter backup file /fs/microsd/parameters_backup.bson
2025-08-10,INFO,data manager file '/fs/microsd/dataman' size is 68528 bytes
2025-08-10,INFO,IO FW CRC match
2025-08-10,INFO,"Failed to init INA226 on bus 1, but will try again periodically."
2025-08-10,INFO,"Failed to init INA226 on bus 2, but will try again periodically."
2025-08-10,INFO,"Failed to init INA228 on bus 1, but will try again periodically."
2025-08-10,INFO,"Failed to init INA238 on bus 1, but will try again periodically."
2025-08-10,INFO,"Failed to init INA238 on bus 2, but will try again periodically."
2025-08-10,WARN,ms5611: no instance started (no device on bus?)
2025-08-10,WARN,Already running on bus 1
2025-08-10,WARN,"no gyro selected, using sensor_gyro_fifo:0 3407898"
2025-08-10,WARN,Using non-standard baudrate: 420000
2025-08-10,INFO,Crsf serial opened sucessfully
2025-08-10,INFO,"mode: Normal, data rate: 1200 B/s on /dev/ttyS6 @ 57600B"
2025-08-10,INFO,"mode: Onboard, data rate: 100000 B/s on udp port 14540 remote port 14540"
2025-08-10,INFO,Starting CDC/ACM autostart
2025-08-10,INFO,logger started (mode=all)
2025-08-10,INFO,"Node ID 1, bitrate 1000000"
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,INFO,u-blox firmware version: SPG 4.04
2025-08-10,INFO,u-blox protocol version: 32.01
2025-08-10,INFO,u-blox module: NEO-M9N
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight Fail: Yaw estimate error
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,INFO,partner IP: 10.41.10.1
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,WARN,Preflight Fail: Kill switch engaged
2025-08-10,INFO,Armed by RC (switch)
2025-08-10,INFO,Start file log (type: full)
2025-08-10,INFO,[logger] /fs/microsd/log/2025-08-10/00_35_21.ulg
2025-08-10,INFO,Opened full log file: /fs/microsd/log/2025-08-10/00_35_21.ulg
2025-08-09,INFO,Ignore command 512 from 255/190 to 33/1
2025-08-09,INFO,Ignore command 512 from 255/190 to 33/1
2025-08-09,INFO,Ignore command 512 from 255/190 to 33/1
2025-08-09,INFO,Ignore command 512 from 255/190 to 33/1
2025-08-09,INFO,Ignore command 512 from 255/190 to 33/1
2025-08-09,INFO,Ignore command 512 from 255/190 to 33/1
2025-08-09,WARN,Preflight: GPS Horizontal Pos Drift too high
2025-08-09,WARN,Preflight: GPS Horizontal Pos Drift too high
2025-08-09,WARN,Preflight: GPS Horizontal Pos Drift too high
2025-08-09,WARN,Preflight Fail: Attitude failure (roll)
2025-08-09,WARN,Preflight Fail: Attitude failure (roll)
2025-08-09,WARN,Preflight Fail: heading estimate not stable
2025-08-09,WARN,Preflight Fail: Attitude failure (roll)
2025-08-09,WARN,Preflight Fail: Attitude failure (roll)
2025-08-09,WARN,Preflight Fail: Attitude failure (roll)
2025-08-09,WARN,Preflight Fail: Attitude failure (roll)
2025-08-09,WARN,Preflight Fail: Attitude failure (roll)
2025-08-09,WARN,Preflight Fail: Attitude failure (roll)
2025-08-09,WARN,Preflight Fail: Attitude failure (roll)
2025-08-09,WARN,Preflight Fail: Attitude failure (roll)
2025-08-09,WARN,Preflight Fail: Attitude failure (roll)
2025-08-09,WARN,Preflight Fail: Attitude failure (roll)
2025-08-09,WARN,Preflight Fail: Attitude failure (roll)
2025-08-09,WARN,Preflight Fail: Attitude failure (roll)
2025-08-09,WARN,Preflight Fail: Attitude failure (roll)
2025-08-09,INFO,Connection to ground station lost
2025-08-09,WARN,Preflight Fail: No connection to the ground control station
2025-08-09,INFO,GCS connection regained
2025-08-09,INFO,Ignore command 512 from 255/190 to 33/1
2025-08-09,INFO,Ignore command 521 from 255/190 to 33/1
2025-08-09,INFO,Ignore command 512 from 255/190 to 33/1
2025-08-09,INFO,Ignore command 512 from 255/190 to 33/1
2025-08-09,INFO,Ignore command 512 from 255/190 to 33/1
2025-08-09,INFO,Ignore command 512 from 255/190 to 33/1
2025-08-09,INFO,Ignore command 512 from 255/190 to 33/1
2025-08-09,INFO,Ignore command 512 from 255/190 to 33/1
2025-08-09,INFO,Ignore command 512 from 255/190 to 33/1
2025-08-09,INFO,Ignore command 512 from 255/190 to 33/1
2025-08-09,INFO,Ignore command 512 from 255/190 to 33/1
2025-08-09,INFO,Ignore command 512 from 255/190 to 33/1
2025-08-09,INFO,Ignore command 512 from 255/190 to 33/1
2025-08-09,INFO,Ignore command 512 from 255/190 to 33/1
2025-08-09,INFO,Ignore command 512 from 255/190 to 33/1
2025-08-09,INFO,Ignore command 512 from 255/190 to 33/1
2025-08-09,INFO,Ignore command 512 from 255/190 to 33/1
2025-08-09,INFO,Ignore command 512 from 255/190 to 33/1
2025-08-09,INFO,Ignore command 512 from 255/190 to 33/1
2025-08-09,INFO,Ignore command 512 from 255/190 to 33/1
2025-08-09,INFO,Ignore command 512 from 255/190 to 33/1
2025-08-09,INFO,Ignore command 512 from 255/190 to 33/1
2025-08-09,INFO,Ignore command 512 from 255/190 to 33/1
2025-08-09,INFO,Ignore command 512 from 255/190 to 33/1
2025-08-09,INFO,Ignore command 512 from 255/190 to 33/1
2025-08-09,INFO,Ignore command 512 from 255/190 to 33/1
2025-08-09,INFO,Ignore command 512 from 255/190 to 33/1
2025-08-09,INFO,Ignore command 512 from 255/190 to 33/1
2025-08-09,INFO,Ignore command 512 from 255/190 to 33/1
2025-08-09,INFO,Ignore command 401 from 255/190 to 33/1
2025-08-09,INFO,Ignore command 512 from 255/190 to 33/1
2025-08-09,INFO,Ignore command 512 from 255/190 to 33/1
2025-08-09,INFO,Ignore command 512 from 255/190 to 33/1
2025-08-09,INFO,Ignore command 512 from 255/190 to 33/1
2025-08-09,INFO,Armed by external command
2025-08-09,INFO,Start file log (type: full)
2025-08-09,INFO,[logger] /fs/microsd/log/2025-08-09/18_29_03.ulg
2025-08-09,INFO,Opened full log file: /fs/microsd/log/2025-08-09/18_29_03.ulg
2025-08-09,INFO,DECODED_SIZE:5 SAVED_SIZE:-1
2025-08-09,INFO,selected parameter default file /fs/mtd_params
2025-08-09,INFO,importing from '/fs/mtd_params'
2025-08-09,INFO,"BSON document size 2046 bytes, decoded 2046 bytes (INT32:44, FLOAT:57)"
2025-08-09,INFO,selected parameter backup file /fs/microsd/parameters_backup.bson
2025-08-09,INFO,data manager file '/fs/microsd/dataman' size is 128528 bytes
2025-08-09,WARN,ist8310: no instance started (no device on bus?)
2025-08-09,INFO,IO FW CRC match
2025-08-09,INFO,"mode: Normal, data rate: 1200 B/s on /dev/ttyS5 @ 115200B"
2025-08-09,INFO,Starting CDC/ACM autostart
2025-08-09,INFO,logger started (mode=all)
2025-08-09,INFO,"Node ID 1, bitrate 1000000"
2025-08-09,INFO,u-blox protocol version: 32.01
2025-08-09,INFO,u-blox module: NEO-M9N
